A0A2P9ADY1,1.14.-.-,IPR001128;IPR002397;IPR036396;,[GO:0020037];[GO:0005506];[GO:0016705],"BQ8482_111279,,,,,,"
A0A087X0G1,2.8.2.-,IPR010635;IPR005331;,[GO:0016021];[GO:0008146],"HS6ST3,,,,,,,,"
A0A096WT46,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A6ZH76,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
A0A2P9AXV2,3.6.3.17,IPR003593;IPR003439;IPR017871;IPR015861;IPR027417;,[GO:0016020];[GO:0005524];[GO:0015407],"rbsA BQ8482_90333,,,,,,,,"
V9JC41,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
B2XG13,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A0Y0JBF6,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
A0A2P9ADC3,2.7.13.3,IPR003594;IPR036890;IPR005467;IPR003661;IPR036097;IPR000014;IPR035965;IPR013767;IPR004358;,[GO:0005622];[GO:0000155];[GO:0006355],"BQ8482_111068,,,,,,,"
A0A2P9ANS6,5.1.1.1,IPR000843;IPR010982;IPR028082;,[GO:0008784];[GO:0003677];[GO:0006355],"BQ8482_310140,,,,,,,"
A0A023I7N8,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A059QNT1,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0005739];[GO:0008137],"ND3,,,,,,,,"
A0A068BZ12,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
Q9C045,3.1.3.16; 3.1.3.48,IPR008425;IPR022778;IPR029021;IPR003595;IPR000387;,[GO:0048471];[GO:0016301];[GO:0004725];[GO:0007049],",,,,,,,,"
A0A0E3X973,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A2P9AVS1,6.4.1.3,IPR034733;IPR029045;IPR011763;IPR011762;,[GO:0004658],"pccB BQ8482_60220,,,,,,,,"
A0A2P9A9J7,2.7.7.49,IPR009057;IPR038965;IPR001584;IPR012337;IPR036397;,[GO:0003677];[GO:0003964];[GO:0015074];[GO:0032196],"BQ8482_10009,,,,,,,,"
A0A2P9APP6,4.6.1.1,IPR001054;IPR029787;IPR013026;IPR011990;IPR013105;IPR019734;,[GO:0005622];[GO:0004016];[GO:0009190];[GO:0035556],"cya BQ8482_340005,,,,,,,,"
U3M9P7,1.9.3.1,IPR023616;IPR036927;IPR000883;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COI,,,,,,,,"
Q7KZ39,1.14.16.2,IPR001273;IPR021164;,[GO:0005506];[GO:0004511];[GO:0009072],"TH,,,,,,,,"
A0A0A0MT40,3.1.4.11,IPR000008;IPR035892;IPR011992;IPR011993;IPR001849;IPR001192;IPR017946;IPR015359;IPR028382;IPR000909;IPR001711;,[GO:0005622];[GO:0050811];[GO:0070679];[GO:0004435];[GO:0035556];[GO:0016042];[GO:0032228],"PLCL1,,,,,"
Q59EB3,2.7.10.1,IPR013783;IPR014756;IPR002909;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;,[GO:0016021];[GO:0005524];[GO:0004714],",,,,,,,,"
A8K5N3,2.3.1.225,IPR002110;IPR020683;IPR036770;IPR001594;IPR030290;,[GO:0016021];[GO:0015095];[GO:0019706],",,,,,,,,"
A0A1B0W0B7,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A0A2P9A9Y6,1.3.99.-,IPR006089;IPR006091;IPR036250;IPR009075;IPR009100;IPR034184;,[GO:0003995];[GO:0050660],"aidB BQ8482_100120,,,,,,,,"
F2WID9,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
H3BUD4,3.1.4.11,IPR000008;IPR035892;IPR011992;IPR011993;IPR001849;IPR001192;IPR017946;IPR015359;IPR028382;IPR000909;IPR001711;,[GO:0005622];[GO:0050811];[GO:0070679];[GO:0004435];[GO:0035556];[GO:0016042];[GO:0032228],"PLCL1,,,,,"
A0A059QJR3,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
Q71V04,1.4.3.13,?,[GO:0004720],",,,,,,,,"
A0A0H4A771,2.7.10.1,?,[GO:0004714],"FLT4,,,,,,,,"
L7XWV6,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
Q8WU23,2.7.7.7,IPR029703;,[GO:0008622];[GO:0051539];[GO:0003677];[GO:0003887];[GO:0046872];[GO:0006281];[GO:0006260],",,,,,,,"
A0A023Q3I2,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
Q7Z445,3.4.21.4,?,[GO:0016787],"PRSS1,,,,,,,,"
B2RAT6,2.7.7.12,IPR001937;IPR019779;IPR005850;IPR005849;IPR036265;,[GO:0008108];[GO:0008270];[GO:0033499],",,,,,,,,"
V5JIE7,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
B3KQK1,3.1.3.5,IPR008334;IPR036907;IPR006179;,[GO:0016021];[GO:0008253];[GO:0009166],",,,,,,,,"
A3R0L8,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],",,,,,,,,"
A0A059QPU1,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
Q59GM8,3.1.4.-,IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;,[GO:0004114];[GO:0046872];[GO:0007165],",,,,,,,"
R9Y5U6,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
B3KX95,2.8.2.-,IPR010635;IPR005331;,[GO:0016021];[GO:0008146],",,,,,,,,"
A0A140DG25,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A0A2P9ANQ0,3.6.3.-,IPR003593;IPR003439;IPR017871;IPR027417;,[GO:0005524];[GO:0016887],"lolD BQ8482_310022,,,,,,,,"
G9LE27,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
A3R0K5,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],",,,,,,,,"
A0A087WW42,2.7.7.7,IPR013697;IPR029703;,[GO:0008622];[GO:0051539];[GO:0003677];[GO:0003887];[GO:0008270];[GO:0006281];[GO:0006260],"POLE,,,,,,,"
A0A059QRF5,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
V9HW55,3.4.25.1,IPR029055;IPR023332;IPR035144;IPR000426;IPR001353;,[GO:0005737];[GO:0005634];[GO:0019773];[GO:0004298];[GO:0006511],"HEL-S-275,,,,,,,"
A0A2P9AG79,3.-.-.-,IPR029149;IPR036005;IPR000587;IPR000994;,[GO:0016787],"BQ8482_130030,,,,,,,,"
A0A2P9AVX7,2.4.1.-,IPR007315;,[GO:0005789];[GO:0016021];[GO:0004584];[GO:0006506],"BQ8482_70059,,,,,,,,"
B7ZMD7,3.2.1.1,IPR006048;IPR031319;IPR006046;IPR006047;IPR013780;IPR017853;,[GO:0004556];[GO:0103025];[GO:0043169];[GO:0005975],"AMY1A,,,,,,,,"
A0A2P9AQE2,3.1.2.-,IPR008272;IPR029069;IPR006683;IPR014166;IPR006684;,[GO:0016790],"BQ8482_350025,,,,,,,,"
A6ZGQ2,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
J3KSU4,3.4.13.19,IPR028531;IPR032466;IPR008257;,[GO:0031225];[GO:0016805];[GO:0046872];[GO:0008237],"DPEP2,,,,,,,,"
U3MA05,1.9.3.1,IPR023616;IPR036927;IPR000883;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COI,,,,,,,,"
B5BUK7,2.7.11.13,IPR000961;IPR034661;IPR020454;IPR011009;IPR034877;IPR000270;IPR002219;IPR012233;IPR017892;IPR000719;IPR017441;IPR008271;,[GO:0005622];[GO:0005524];[GO:0046872];[GO:0004697];[GO:0035556],"PRKCI,,,,,,,,"
H3BSZ1,1.14.15.6,IPR033283;IPR001128;IPR036396;,[GO:0005743];[GO:0008386];[GO:0020037];[GO:0005506];[GO:0006700];[GO:0008203],"CYP11A1,,,,,,,,"
A0A2P9AEU5,2.1.1.72,IPR002941;IPR002052;IPR001091;IPR029063;,[GO:0003677];[GO:0008170];[GO:0009007],"ccrM BQ8482_111574,,,,,,,,"
H9M4E2,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
A0A2P9AV61,2.7.8.24,IPR000462;IPR026027;,[GO:0016021];[GO:0050520];[GO:0008654],"pcs BQ8482_60064,,,,,,,,"
X6R9A6,2.7.1.158,IPR009286;,[GO:0005524];[GO:0035299],"IPPK,,,,,,,,"
A0A0U1ZID9,6.3.2.-,IPR024162;IPR014741;IPR014742;IPR024159;IPR036860;IPR001841;IPR013083;IPR017907;,[GO:0005509];[GO:0016874];[GO:0001784];[GO:0004842];[GO:0023051],"c-Cbl,,,,,,,,"
B2XPY6,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
B3KUB1,2.7.-.-,IPR005522;IPR038286;,[GO:0016301];[GO:0032958],",,,,,,,,"
Q0Z7R0,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
A0A2P9AUR1,1.5.3.1,IPR006279;IPR038561;,[GO:0008115];[GO:0046653],"soxD BQ8482_560015,,,,,,,,"
A0A059QHD6,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
L7XYG0,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A1B3TN79,2.1.1.43,IPR017114;IPR036236;IPR013087;,[GO:0018024];[GO:0003676],"PRDM9,,,,,,,,"
A0A097Q6P5,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
Q4G822,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"NADH4,,,,,,,"
U5ZA32,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A2P9AJK3,4.2.3.4,IPR016037;IPR030963;IPR030960;,[GO:0005737];[GO:0003856];[GO:0009073],"aroB BQ8482_190056,,,,,,,,"
A0A2P9AF96,1.1.1.-,IPR023210;IPR036812;,[GO:0016491],"yhdN BQ8482_111732,,,,,,,,"
A0A2P9AKN7,4.2.1.1,IPR001765;IPR036874;,[GO:0004089];[GO:0008270],"BQ8482_20332,,,,,,,,"
A0A2P9AQN3,2.4.2.-,IPR001264;IPR023346;IPR036950;IPR011812;,[GO:0016021];[GO:0016763],"mtgA BQ8482_350112,,,,,,,"
A0A0E3M488,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
D6RB13,3.5.99.6,IPR006148;IPR004547;IPR018321;IPR037171;,[GO:0005737];[GO:0004342];[GO:0005975];[GO:0006044],"GNPDA1,,,,,,,,"
F8TDK6,2.4.1.92,?,[GO:0003947],"B4GALNT1,,,,,,,,"
E9PMD7,3.1.3.16,IPR004843;IPR029052;IPR037979;IPR006186;IPR031675;,[GO:0000164];[GO:0072357];[GO:0046872];[GO:0004722],"PPP1CA,,,,,,,,"
A0A059RXD3,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
A0A2P9ABA3,6.3.2.4,IPR011761;IPR013815;IPR000291;IPR005905;IPR011095;IPR011127;IPR016185;,[GO:0005737];[GO:0005524];[GO:0008716];[GO:0046872],"ddlA BQ8482_110348,,,,,,,,"
B2R8A9,1.2.4.4,IPR034616;IPR001017;IPR029061;,[GO:0003863];[GO:0003826];[GO:0009083],",,,,,,,,"
J7HU51,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
G9LGD3,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
A0A140VJE6,4.6.1.2,IPR001054;IPR018297;IPR001828;IPR001170;IPR011009;IPR029787;IPR028082;IPR000719;IPR001245;,[GO:0016021];[GO:0005622];[GO:0005886];[GO:0005524];[GO:0004383];[GO:0004672];[GO:0019901];[GO:0007166];[GO:0019934];[GO:0042417];[GO:0048662];[GO:0010753],",,,,,,,,"
B4E0B9,3.1.13.-,IPR027073;IPR004859;IPR017151;,[GO:0005634];[GO:0004534];[GO:0003676];[GO:0006397],",,,,,,,,"
A0A1P8SW33,1.14.14.16,IPR036396;,[GO:0020037];[GO:0005506];[GO:0016705],"CYP21A2,,,,,,"
H0YIY6,2.7.11.1,IPR028375;IPR001772;IPR011009;IPR033624;IPR033628;IPR000719;IPR015940;,[GO:0005524];[GO:0004674];[GO:0030010];[GO:0000226],"MARK3,,,,,,,,"
A0A2P9AF57,2.7.7.4,IPR002500;IPR014729;IPR011784;,[GO:0004781];[GO:0019419],"cysD BQ8482_111686,,,,,,,,"
C7SJN4,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A059RHV6,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A059S1L1,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A1E1D9,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
H7C1W0,2.4.2.31,IPR000768;,[GO:0003956];[GO:0006471],"ART5,,,,,,,,"
A0A059QIL9,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A2P9AFY1,3.1.13.5,IPR002562;IPR010997;IPR002121;IPR006292;IPR012337;IPR036397;,[GO:0005622];[GO:0008408];[GO:0003676];[GO:0000166];[GO:0033890];[GO:0008033],"rnd BQ8482_120095,,,,,,,,"
H9S313,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
A0A0A0PPE7,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
B4DN80,5.2.1.8,IPR029000;IPR024936;IPR020892;IPR002130;,[GO:0003755];[GO:0006457],",,,,,,,,"
A0A059QNP1,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A059RKY1,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A2P9AFT5,2.5.1.78,IPR034964;IPR002180;IPR036467;,[GO:0009349];[GO:0000906];[GO:0009231],"ribE BQ8482_120045,,,,,,,"
A0A0A0R222,2.4.1.-,IPR002516;,[GO:0032580];[GO:0008107];[GO:0005975];[GO:0006486],"FUT1,,,,,,,,"
B2R9P2,2.3.2.27,IPR018121;IPR004162;IPR008974;IPR001841;IPR013083;IPR013010;,[GO:0005634];[GO:0008270];[GO:0007275];[GO:0016567];[GO:0006511],",,,,,,,,"
B7Z4D9,2.3.1.48,IPR016181;IPR002717;IPR036388;IPR002515;IPR036060;,[GO:0005634];[GO:0003700];[GO:0004402];[GO:0008270],",,,,,,,,"
M4PPE6,2.7.1.-,IPR039073;IPR001312;IPR022673;,[GO:0005623];[GO:0005524];[GO:0004340];[GO:0005536];[GO:0001678];[GO:0006096];[GO:0032024],"GCK,,,,,,,,"
B3KQT2,5.3.4.1,IPR005788;IPR005792;IPR036249;IPR017937;IPR013766;,[GO:0005623];[GO:0003756];[GO:0045454],",,,,,,,,"
A0A218KGN4,3.4.23.-,IPR002031;IPR001108;IPR006639;,[GO:0005789];[GO:0000139];[GO:0016021];[GO:0042500];[GO:0042987];[GO:0035556];[GO:0007219];[GO:0016485],"PSEN1,,,,,,,"
A0A059QUZ1,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A2P9AG12,4.2.1.49,IPR023637;IPR035401;IPR038364;IPR023636;IPR035400;IPR035085;IPR036190;,[GO:0016153],"hutU BQ8482_120134,,,,,,,,"
G3CA09,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A059QMG1,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
B3KT39,2.3.1.97,IPR016181;IPR000903;IPR022677;IPR022678;IPR022676;,[GO:0004379];[GO:0006499],",,,,,,,,"
A0A059RND1,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
Q76N68,2.4.1.-,IPR002516;,[GO:0032580];[GO:0008107];[GO:0005975];[GO:0006486],"h1,,,,,,,,"
A0A2P9AJL8,6.4.1.2,IPR001095;IPR029045;IPR011763;,[GO:0009317];[GO:0003989];[GO:0016740];[GO:0006633],"accA BQ8482_190051,,,,,,,,"
X2C0Y7,1.6.5.3,IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
M1LK27,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
B3KUE1,2.3.1.225,IPR001594;IPR030292;,[GO:0016021];[GO:0019706],",,,,,,,,"
A0A1J0PXA2,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
A0A0U1RRE0,2.7.-.-,IPR005522;,[GO:0016301];[GO:0032958],"IP6K3,,,,,,,,"
G3V4X5,3.4.25.1,IPR029055;IPR023332;IPR037555;IPR001353;,[GO:0005737];[GO:0019773];[GO:0004298];[GO:0051603],"PSMA3,,,,,,,"
A0A068F753,3.2.1.45,IPR033452;IPR001139;IPR033453;IPR013780;IPR017853;,[GO:0004348];[GO:0006665],",,,,,,,,"
B2R6C0,1.1.1.8,IPR008927;IPR013328;IPR006168;IPR006109;IPR017751;IPR011128;IPR036291;,[GO:0009331];[GO:0004367];[GO:0051287];[GO:0042803];[GO:0005975];[GO:0046168],",,,,,,,,"
A8K6K7,2.4.1.11,IPR008631;,[GO:0004373];[GO:0005978],",,,,,,,,"
A0A141ZQP0,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
V9JBQ6,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
A1DVT6,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
R9Y628,1.6.5.3,IPR010934;IPR003945;IPR018393;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
E7ETY4,2.7.11.1,IPR028375;IPR001772;IPR011009;IPR033624;IPR000719;IPR017441;IPR008271;IPR015940;,[GO:0005524];[GO:0004674];[GO:0030010];[GO:0000226],"MARK2,,,,,,,,"
Q541I1,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
Q53Z63,3.1.3.5,IPR008334;IPR036907;IPR006146;IPR006179;IPR004843;IPR029052;,[GO:0016021];[GO:0008253];[GO:0046872];[GO:0000166];[GO:0009166],"NT5E hCG_401111,,,,,,,,"
A0A024R8N6,2.7.1.21,IPR027417;IPR001267;IPR020633;,[GO:0005524];[GO:0004797];[GO:0071897],"TK1 hCG_29392,,,,,,,,"
B4DSA4,4.99.1.1,IPR001015;IPR019772;IPR033644;IPR033659;,[GO:0004325];[GO:0006783],",,,,,,,,"
V5JRL7,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
A0A1S6NAQ6,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
H9R3E4,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
J3KPS3,4.1.2.13,IPR029768;IPR013785;IPR000741;,[GO:0005829];[GO:0004332];[GO:0006096],"ALDOA hCG_1811258,,,,,,,,"
A0A024R1W0,2.3.2.27,IPR011364;IPR031099;IPR025994;IPR001357;IPR036420;IPR018957;IPR001841;IPR013083;IPR017907;,[GO:0031436];[GO:0005694];[GO:0003677];[GO:0004842];[GO:0008270];[GO:0007049];[GO:0006310];[GO:0006281];[GO:0051865];[GO:0085020],"BRCA1 hCG_16943,,,,,,,,"
D8L5G9,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
A0A024R325,6.2.1.4,IPR013650;IPR013815;IPR005811;IPR017866;IPR034722;IPR005809;IPR016102;,[GO:0005739];[GO:0005886];[GO:0005524];[GO:0005525];[GO:0000287];[GO:0004775];[GO:0004776];[GO:0006104];[GO:0006099],"SUCLG2 hCG_16326,,,,,,,,"
Q6VK65,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
C5MM18,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A0A068BXB4,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A8YXX4,6.3.1.2,IPR008147;IPR036651;IPR014746;IPR008146;IPR027303;IPR027302;,[GO:0043679];[GO:0005829];[GO:0097386];[GO:0005739];[GO:0043209];[GO:0043204];[GO:0032991];[GO:0005791];[GO:0005524];[GO:0045503];[GO:0016595];[GO:0004356];[GO:0000287];[GO:0030145];[GO:0019676];[GO:0009267];[GO:0006542];[GO:0050679];[GO:0032024];[GO:0051968];[GO:0051260];[GO:0009749],"PIG59 GLUL hCG_24393,,,,,,,"
J3RF78,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
B0Z6V0,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
B5BU17,2.3.2.27,IPR018121;IPR004162;IPR008974;IPR001841;IPR013083;IPR013010;,[GO:0005634];[GO:0008270];[GO:0007275];[GO:0016567];[GO:0006511],"SIAH1,,,,,,,,"
D9MZQ8,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A0A0S2Z3Q0,3.2.1.35,IPR013785;IPR017853;IPR018155;,[GO:0004415];[GO:0005975],"HYAL1 hCG_17459,,,,,,,,"
G5D835,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
Q58F37,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
F2WEK8,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
X5BDH6,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
